9.3445 	INFO 	Loaded monitor calibration from ['2025_08_12 09:52']
9.3822 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1600]. Using actual size
9.8896 	INFO 	Using renderer 'Intel(R) Arc(TM) Graphics' for graphics
9.8897 	INFO 	OpenGL version supported by driver is 4..
9.9285 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000173D456ED40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000173D456ECE0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000173D4656830>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([2560, 1600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.9286 	EXP 	window1: backgroundImage = ''
9.9287 	EXP 	window1: backgroundFit = 'none'
10.4567 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.4568 	EXP 	window1: recordFrameIntervals = False
10.6037 	EXP 	window1: recordFrameIntervals = True
10.7886 	EXP 	Screen (0) actual frame rate measured at 59.58Hz
10.7887 	EXP 	window1: recordFrameIntervals = False
11.0613 	INFO 	keyboard.Keyboard is using ptb backend.
11.0618 	INFO 	keyboard.Keyboard is using ptb backend.
11.0619 	EXP 	stroop: status = STARTED
11.1602 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome', units='height', win=Window(...), wrapWidth=1)
11.1645 	EXP 	Created circle = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='circle', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
11.1653 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.1747 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thank You ', units='height', win=Window(...), wrapWidth=1)
0.0328 	EXP 	text_2: autoDraw = True
1.0081 	EXP 	Imported C:/Users/bhumika/Downloads/condition.xlsx as conditions, 4 conditions, 4 params
1.0087 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.0221 	EXP 	text_2: autoDraw = False
1.0221 	EXP 	text_2: autoDraw = False
1.0221 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
1.0221 	EXP 	text: height = np.float64(0.05)
1.0221 	EXP 	text: height = np.float64(0.05)
1.0221 	EXP 	text: height = np.float64(0.05)
1.0221 	EXP 	text: text = 'RED'
1.0221 	EXP 	circle: autoDraw = True
1.5119 	INFO 	Keyboard events cleared
1.5118 	EXP 	circle: autoDraw = False
1.5118 	EXP 	text: autoDraw = True
2.0157 	EXP 	Device response: <KeyPress from None: t=1.991956600046251, value=r, duration=None>
2.0164 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.0474 	DATA 	Keypress: r
2.0518 	EXP 	circle: autoDraw = False
2.0518 	EXP 	text: autoDraw = False
2.0518 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
2.0518 	EXP 	text: height = np.float64(0.05)
2.0518 	EXP 	text: height = np.float64(0.05)
2.0518 	EXP 	text: height = np.float64(0.05)
2.0518 	EXP 	text: text = 'BLUE'
2.0518 	EXP 	circle: autoDraw = True
2.1643 	EXP 	Device response: <KeyPress from None: t=1.991956600046251, value=r, duration=0.16023679997306317>
2.5299 	INFO 	Keyboard events cleared
2.5295 	EXP 	circle: autoDraw = False
2.5295 	EXP 	text: autoDraw = True
2.8972 	EXP 	Device response: <KeyPress from None: t=2.890025200031232, value=r, duration=None>
2.8978 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
2.9018 	DATA 	Keypress: r
2.9129 	EXP 	circle: autoDraw = False
2.9129 	EXP 	text: autoDraw = False
2.9129 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
2.9129 	EXP 	text: text = 'BLUE'
2.9129 	EXP 	circle: autoDraw = True
3.0644 	EXP 	Device response: <KeyPress from None: t=2.890025200031232, value=r, duration=0.16687519999686629>
3.4139 	INFO 	Keyboard events cleared
3.4136 	EXP 	circle: autoDraw = False
3.4136 	EXP 	text: autoDraw = True
3.9979 	EXP 	Device response: <KeyPress from None: t=3.9851273000240326, value=b, duration=None>
3.9986 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
4.0092 	DATA 	Keypress: b
4.0132 	EXP 	circle: autoDraw = False
4.0132 	EXP 	text: autoDraw = False
4.0132 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
4.0132 	EXP 	text: height = np.float64(0.05)
4.0132 	EXP 	text: height = np.float64(0.05)
4.0132 	EXP 	text: height = np.float64(0.05)
4.0132 	EXP 	text: text = 'RED'
4.0132 	EXP 	circle: autoDraw = True
4.1144 	EXP 	Device response: <KeyPress from None: t=3.9851273000240326, value=b, duration=0.12618469999870285>
4.5134 	INFO 	Keyboard events cleared
4.5131 	EXP 	circle: autoDraw = False
4.5131 	EXP 	text: autoDraw = True
4.8306 	EXP 	Device response: <KeyPress from None: t=4.829560100042727, value=b, duration=None>
4.8312 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
4.8423 	DATA 	Keypress: b
4.8464 	EXP 	circle: autoDraw = False
4.8464 	EXP 	text: autoDraw = False
4.8464 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
4.8464 	EXP 	text: height = np.float64(0.05)
4.8464 	EXP 	text: height = np.float64(0.05)
4.8464 	EXP 	text: height = np.float64(0.05)
4.8464 	EXP 	text: text = 'BLUE'
4.8464 	EXP 	circle: autoDraw = True
4.9641 	EXP 	Device response: <KeyPress from None: t=4.829560100042727, value=b, duration=0.1320121999597177>
5.3467 	INFO 	Keyboard events cleared
5.3464 	EXP 	circle: autoDraw = False
5.3464 	EXP 	text: autoDraw = True
5.8024 	DATA 	Keypress: r
5.8152 	EXP 	Device response: <KeyPress from None: t=5.798385000030976, value=r, duration=None>
5.8156 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
5.8298 	EXP 	circle: autoDraw = False
5.8298 	EXP 	text: autoDraw = False
5.8298 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
5.8298 	EXP 	text: text = 'BLUE'
5.8298 	EXP 	circle: autoDraw = True
5.9474 	EXP 	Device response: <KeyPress from None: t=5.798385000030976, value=r, duration=0.13665040000341833>
6.3301 	INFO 	Keyboard events cleared
6.3298 	EXP 	circle: autoDraw = False
6.3298 	EXP 	text: autoDraw = True
6.7644 	EXP 	Device response: <KeyPress from None: t=6.759181600005832, value=b, duration=None>
6.7650 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
6.7743 	DATA 	Keypress: b
6.7797 	EXP 	circle: autoDraw = False
6.7797 	EXP 	text: autoDraw = False
6.7797 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
6.7797 	EXP 	text: height = np.float64(0.05)
6.7797 	EXP 	text: height = np.float64(0.05)
6.7797 	EXP 	text: height = np.float64(0.05)
6.7797 	EXP 	text: text = 'RED'
6.7797 	EXP 	circle: autoDraw = True
