23.1767 	INFO 	Loaded monitor calibration from ['2025_08_12 09:52']
23.3926 	INFO 	Using renderer 'Intel(R) Arc(TM) Graphics' for graphics
23.3926 	INFO 	OpenGL version supported by driver is 4..
23.4200 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B68CE8AA10>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001B68CE8AA70>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001B68DF99F60>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(640.0), np.float64(400.0)], screen=0, size=array([1280,  800]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
23.4201 	EXP 	window1: backgroundImage = ''
23.4201 	EXP 	window1: backgroundFit = 'none'
23.8911 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
23.8911 	EXP 	window1: recordFrameIntervals = False
24.0693 	EXP 	window1: recordFrameIntervals = True
24.3887 	WARNING 	t of last frame was 20.02ms (=1/49)
24.6039 	EXP 	Screen (0) actual frame rate measured at 59.07Hz
24.6040 	EXP 	window1: recordFrameIntervals = False
24.8861 	INFO 	keyboard.Keyboard is using ptb backend.
24.8862 	INFO 	keyboard.Keyboard is using ptb backend.
24.8863 	EXP 	Motor Sequence Learning Bhumika Bajaj AU2320057: status = STARTED
24.8894 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
24.8909 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
