study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,text.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,textbox.started,text_3.started,testmouse.started,test.stopped,trials_2.textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
phone,0,0,0,1.99,1.2727564000015263,,,,,,,,,,,,0,0,0,2,,,,,0.06842429999960586,,0.04141479999816511,0.06842429999960586,0.06842429999960586,1.327288899999985,1.99,1.2727564000015263,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Laptop,1,1,0,1,3.4878764000022784,,,,,,,,,,,,0,1,1,5,,,,,1.34371669999382,,1.3332845999975689,1.34371669999382,1.34371669999382,4.836656299994502,1,3.4878764000022784,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
T-shirt,2,2,0,1,1.177392300000065,,,,,,,,,,,,0,2,2,7,,,,,4.867918899995857,,4.844495699995605,4.867918899995857,4.867918899995857,6.037130299999262,1,1.177392300000065,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Chart,3,3,0,1,1.0121263000037288,,,,,,,,,,,,0,3,3,6,,,,,6.0519780999966315,,6.04060539999773,6.0519780999966315,6.0519780999966315,7.069292199994379,1,1.0121263000037288,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Cruise,4,4,0,1,1.0666528000001563,,,,,,,,,,,,0,4,4,11,,,,,7.085001999999804,,7.072740199997497,7.085001999999804,7.085001999999804,8.153309899993474,1,1.0666528000001563,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Police,5,5,0,1,1.1617230999981984,,,,,,,,,,,,0,5,5,12,,,,,8.184280099994794,,8.15941689999454,8.184280099994794,8.184280099994794,9.337054799994803,1,1.1617230999981984,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
mouse,6,6,0,1,1.246742000002996,,,,,,,,,,,,0,6,6,8,,,,,9.351855399996566,,9.340766699999222,9.351855399996566,9.351855399996566,10.602516999999352,1,1.246742000002996,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Pastry,7,7,0,1,1.0807806000011624,,,,,,,,,,,,0,7,7,9,,,,,10.618505999998888,,10.607960199995432,10.618505999998888,10.618505999998888,11.703987599998072,1,1.0807806000011624,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
cushion,8,8,0,1.015,5.239577399996051,,,,,,,,,,,,0,8,8,1,,,,,11.718297999999777,,11.707486499995866,11.718297999999777,11.718297999999777,16.96116219999385,1.015,5.239577399996051,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Poster,9,9,0,1.015,2.082456500000262,,,,,,,,,,,,0,9,9,14,,,,,16.976530799998727,,16.964155499998014,16.976530799998727,16.976530799998727,19.061570300000312,1.015,2.082456500000262,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
book,10,10,0,1.015,0.964464799995767,,,,,,,,,,,,0,10,10,0,,,,,19.076949199996307,,19.0651349999971,19.076949199996307,19.076949199996307,20.045306399995752,1.015,0.964464799995767,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
board,11,11,0,1.015,1.2631012999991071,,,,,,,,,,,,0,11,11,4,,,,,20.06001539999852,,20.050298699999985,20.06001539999852,20.06001539999852,21.327369999999064,1.015,1.2631012999991071,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Keys,12,12,0,1.06,2.2224939000007,,,,,,,,,,,,0,12,12,13,,,,,21.343181999996887,,21.332106199995906,21.343181999996887,21.343181999996887,23.56958139999915,1.06,2.2224939000007,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
marble,13,13,0,1.06,1.2294925000023795,,,,,,,,,,,,0,13,13,3,,,,,23.584774899994954,,23.573141999993823,23.584774899994954,23.584774899994954,24.818445999997493,1.06,1.2294925000023795,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Case,14,14,0,1.06,1.9485805000003893,,,,,,,,,,,,0,14,14,10,,,,,24.835672699999122,,24.8219220999963,24.835672699999122,24.835672699999122,26.786042499996256,1.06,1.9485805000003893,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
T-shirt,15,0,1,1.06,1.1011470000012196,,,,,,,,,,,,1,0,15,7,,,,,26.80147219999344,,26.78947099999641,26.80147219999344,26.80147219999344,27.9030186999953,1.06,1.1011470000012196,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Cruise,16,1,1,1.06,1.032037400000263,,,,,,,,,,,,1,1,16,11,,,,,27.918369599996367,,27.906073399994057,27.918369599996367,27.918369599996367,28.95251339999959,1.06,1.032037400000263,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Pastry,17,2,1,1.06,1.0162965999988955,,,,,,,,,,,,1,2,17,9,,,,,28.968203599994013,,28.95569969999633,28.968203599994013,28.968203599994013,29.986211899995396,1.06,1.0162965999988955,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
marble,18,3,1,1.06,1.247739600003115,,,,,,,,,,,,1,3,18,3,,,,,30.001929999998538,,29.98941719999857,30.001929999998538,30.001929999998538,31.252634699994815,1.06,1.247739600003115,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Police,19,4,1,1.06,1.032391100001405,,,,,,,,,,,,1,4,19,12,,,,,31.268232999995234,,31.255794400000013,31.268232999995234,31.268232999995234,32.303861000000325,1.06,1.032391100001405,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
book,20,5,1,1.06,1.3472885000010137,,,,,,,,,,,,1,5,20,0,,,,,32.31824539999798,,32.30642739999894,32.31824539999798,32.31824539999798,33.66903900000034,1.06,1.3472885000010137,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
cushion,21,6,1,1.995,2.0982521000041743,,,,,,,,,,,,1,6,21,1,,,,,33.68562149999343,,33.671523799996066,33.68562149999343,33.68562149999343,35.7867827999944,1.995,2.0982521000041743,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Case,22,7,1,1,2.5069147999965935,,,,,,,,,,,,1,7,22,10,,,,,35.80155549999472,,35.789689299999736,35.80155549999472,35.80155549999472,38.327231199997186,1,2.5069147999965935,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Poster,23,8,1,1,0.8478240999975242,,,,,,,,,,,,1,8,23,14,,,,,38.34350229999836,,38.33123019999766,38.34350229999836,38.34350229999836,39.194841499993345,1,0.8478240999975242,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Laptop,24,9,1,1,1.0140926000021864,,,,,,,,,,,,1,9,24,5,,,,,39.211047599994345,,39.198314199995366,39.211047599994345,39.211047599994345,40.22722149999754,1,1.0140926000021864,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
mouse,25,10,1,1,0.8329097999958321,,,,,,,,,,,,1,10,25,8,,,,,40.243558099995425,,40.2300838999945,40.243558099995425,40.243558099995425,41.0943982999961,1,0.8329097999958321,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
phone,26,11,1,1,1.265267100003257,,,,,,,,,,,,1,11,26,2,,,,,41.111640699993586,,41.09804129999975,41.111640699993586,41.111640699993586,42.3776629999993,1,1.265267100003257,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
board,27,12,1,1,1.297420200004126,,,,,,,,,,,,1,12,27,4,,,,,42.393320099996345,,42.381798599999456,42.393320099996345,42.393320099996345,43.69476980000036,1,1.297420200004126,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Keys,28,13,1,1,0.9469073000000208,,,,,,,,,,,,1,13,28,13,,,,,43.70963979999942,,43.697744899996906,43.70963979999942,43.70963979999942,44.66053169999941,1,0.9469073000000208,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Chart,29,14,1,1,1.834946700000728,,,,,,,,,,,,1,14,29,6,,,,,44.67644989999826,,44.66297599999962,44.67644989999826,44.67644989999826,46.52668019999692,1,1.834946700000728,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Case,30,0,2,1,1.5478338999964762,,,,,,,,,,,,2,0,30,10,,,,,46.55921179999859,,46.530330899993714,46.55921179999859,46.55921179999859,48.09416319999582,1,1.5478338999964762,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Pastry,31,1,2,1,1.214323100000911,,,,,,,,,,,,2,1,31,9,,,,,48.109567999999854,,48.09744800000044,48.109567999999854,48.109567999999854,49.32653319999372,1,1.214323100000911,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
marble,32,2,2,1,0.9005592000030447,,,,,,,,,,,,2,2,32,3,,,,,49.343102999999246,,49.328839800000424,49.343102999999246,49.343102999999246,50.244137999994564,1,0.9005592000030447,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
phone,33,3,2,1,1.064864400002989,,,,,,,,,,,,2,3,33,2,,,,,50.25962019999861,,50.247235699993325,50.25962019999861,50.25962019999861,51.343313899997156,1,1.064864400002989,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Poster,34,4,2,1,0.9647965999974986,,,,,,,,,,,,2,4,34,14,,,,,51.361274899994896,,51.347367999995186,51.361274899994896,51.361274899994896,52.327989399993385,1,0.9647965999974986,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Chart,35,5,2,1,1.1306189999959315,,,,,,,,,,,,2,5,35,6,,,,,52.34352779999608,,52.33180529999663,52.34352779999608,52.34352779999608,53.47703229999752,1,1.1306189999959315,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
T-shirt,36,6,2,1,1.4993700000050012,,,,,,,,,,,,2,6,36,7,,,,,53.493034799997986,,53.47976729999937,53.493034799997986,53.493034799997986,54.99456029999419,1,1.4993700000050012,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
book,37,7,2,1,0.780483100003039,,,,,,,,,,,,2,7,37,0,,,,,55.01039060000039,,54.99809269999969,55.01039060000039,55.01039060000039,55.79446319999988,1,0.780483100003039,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Keys,38,8,2,1,1.3481633999981568,,,,,,,,,,,,2,8,38,13,,,,,55.81174819999433,,55.79774709999765,55.81174819999433,55.81174819999433,57.16158919999725,1,1.3481633999981568,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
mouse,39,9,2,1,0.9966593999997713,,,,,,,,,,,,2,9,39,8,,,,,57.17787949999911,,57.16419569999562,57.17787949999911,57.17787949999911,58.178152099993895,1,0.9966593999997713,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Cruise,40,10,2,1,0.913500100003148,,,,,,,,,,,,2,10,40,11,,,,,58.19299019999744,,58.18172829999821,58.19299019999744,58.19299019999744,59.11089589999756,1,0.913500100003148,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Police,41,11,2,1,2.0799522000015713,,,,,,,,,,,,2,11,41,12,,,,,59.12635449999652,,59.11507349999738,59.12635449999652,59.12635449999652,61.210888499997964,1,2.0799522000015713,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Laptop,42,12,2,1,1.0982220000005327,,,,,,,,,,,,2,12,42,5,,,,,61.226157400000375,,61.214817099993525,61.226157400000375,61.226157400000375,62.32744859999366,1,1.0982220000005327,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
cushion,43,13,2,1,1.0648628999988432,,,,,,,,,,,,2,13,43,1,,,,,62.342793599993456,,62.330787599996256,62.342793599993456,62.342793599993456,63.410345999996935,1,1.0648628999988432,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
board,44,14,2,1,1.3485381999998935,,,,,,,,,,,,2,14,44,4,,,,,63.426371699999436,,63.413698500000464,63.426371699999436,63.426371699999436,64.7769604999994,1,1.3485381999998935,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Pastry,45,0,3,1,1.0329249000060372,,,,,,,,,,,,3,0,45,9,,,,,64.79340879999654,,64.7801088999986,64.79340879999654,64.79340879999654,65.82753629999934,1,1.0329249000060372,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Laptop,46,1,3,1,0.9326235000044107,,,,,,,,,,,,3,1,46,5,,,,,65.84428979999939,,65.8308082999938,65.84428979999939,65.84428979999939,66.79482049999933,1,0.9326235000044107,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
book,47,2,3,1,1.1310674000051222,,,,,,,,,,,,3,2,47,0,,,,,66.81033299999399,,66.7987376999954,66.81033299999399,66.81033299999399,67.94451449999906,1,1.1310674000051222,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
phone,48,3,3,1,1.2814255999983288,,,,,,,,,,,,3,3,48,2,,,,,67.96076099999482,,67.9477251999997,67.96076099999482,67.96076099999482,69.24467279999953,1,1.2814255999983288,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Poster,49,4,3,1,1.1124818000025698,,,,,,,,,,,,3,4,49,14,,,,,69.25939619999554,,69.24870219999866,69.25939619999554,69.25939619999554,70.37790200000018,1,1.1124818000025698,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Police,50,5,3,1,1.0401913999958197,,,,,,,,,,,,3,5,50,12,,,,,70.39310579999437,,70.38114479999786,70.39310579999437,70.39310579999437,71.44378609999694,1,1.0401913999958197,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
mouse,51,6,3,1,0.8635584000003291,,,,,,,,,,,,3,6,51,8,,,,,71.46026699999493,,71.4478278999959,71.46026699999493,71.46026699999493,72.32744489999459,1,0.8635584000003291,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Case,52,7,3,1,1.814564899999823,,,,,,,,,,,,3,7,52,10,,,,,72.34289649999846,,72.33077090000006,72.34289649999846,72.34289649999846,74.16044779999356,1,1.814564899999823,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
marble,53,8,3,1,0.8977887000000919,,,,,,,,,,,,3,8,53,3,,,,,74.17607839999982,,74.16344329999993,74.17607839999982,74.17607839999982,75.07738919999974,1,0.8977887000000919,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
board,54,9,3,1,0.7989046000002418,,,,,,,,,,,,3,9,54,4,,,,,75.09281999999803,,75.08028919999924,75.09281999999803,75.09281999999803,75.89445580000029,1,0.7989046000002418,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
T-shirt,55,10,3,1,0.8638330999965547,,,,,,,,,,,,3,10,55,7,,,,,75.90948029999709,,75.89860779999435,75.90948029999709,75.90948029999709,76.77698699999746,1,0.8638330999965547,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
cushion,56,11,3,1,1.2324700000026496,,,,,,,,,,,,3,11,56,1,,,,,76.7930422999998,,76.78007209999487,76.7930422999998,76.7930422999998,78.02688489999855,1,1.2324700000026496,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Chart,57,12,3,1,0.9486811999959173,,,,,,,,,,,,3,12,57,6,,,,,78.04288029999589,,78.02990329999739,78.04288029999589,78.04288029999589,78.99395759999607,1,0.9486811999959173,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Keys,58,13,3,1,0.8504572000019834,,,,,,,,,,,,3,13,58,13,,,,,79.00929409999662,,78.99739399999817,79.00929409999662,79.00929409999662,79.86192819999997,1,0.8504572000019834,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Cruise,59,14,3,1,0.9463610000020708,,,,,,,,,,,,3,14,59,11,,,,,79.87691569999879,,79.86517009999807,79.87691569999879,79.87691569999879,80.826776599999,1,0.9463610000020708,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Case,60,0,4,1,0.8655418999987887,,,,,,,,,,,,4,0,60,10,,,,,80.84278789999371,,80.829859999998,80.84278789999371,80.84278789999371,81.71074859999499,1,0.8655418999987887,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Police,61,1,4,1,0.7978738000019803,,,,,,,,,,,,4,1,61,12,,,,,81.72599689999333,,81.71385399999417,81.72599689999333,81.72599689999333,82.52723669999978,1,0.7978738000019803,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
marble,62,2,4,1,0.8479776999956812,,,,,,,,,,,,4,2,62,3,,,,,82.54315009999846,,82.53089019999607,82.54315009999846,82.54315009999846,83.39391749999777,1,0.8479776999956812,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
book,63,3,4,1,1.0665802000003168,,,,,,,,,,,,4,3,63,0,,,,,83.40931779999664,,83.39699099999416,83.40931779999664,83.40931779999664,84.47813369999494,1,1.0665802000003168,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
mouse,64,4,4,1,0.8478133000025991,,,,,,,,,,,,4,4,64,8,,,,,84.49275759999728,,84.48191589999624,84.49275759999728,84.49275759999728,85.34425479999481,1,0.8478133000025991,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
phone,65,5,4,1,0.8991466999941622,,,,,,,,,,,,4,5,65,2,,,,,85.3590597999937,,85.34730019999552,85.3590597999937,85.3590597999937,86.26050029999897,1,0.8991466999941622,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Keys,66,6,4,1,1.0507880000004661,,,,,,,,,,,,4,6,66,13,,,,,86.27604839999549,,86.26353659999586,86.27604839999549,86.27604839999549,87.34323429999495,1,1.0507880000004661,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
cushion,67,7,4,1,1.0849247999940417,,,,,,,,,,,,4,7,67,1,,,,,87.35999669999728,,87.34680579999986,87.35999669999728,87.35999669999728,88.46103319999384,1,1.0849247999940417,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Pastry,68,8,4,1,1.9802883000011207,,,,,,,,,,,,4,8,68,9,,,,,88.47611150000012,,88.46494249999523,88.47611150000012,88.47611150000012,90.4603014999957,1,1.9802883000011207,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Poster,69,9,4,1,1.8482794999945327,,,,,,,,,,,,4,9,69,14,,,,,90.47619180000038,,90.46353269999963,90.47619180000038,90.47619180000038,92.32885969999916,1,1.8482794999945327,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Chart,70,10,4,1,0.8126233000002685,,,,,,,,,,,,4,10,70,6,,,,,92.34290459999465,,92.33192189999681,92.34290459999465,92.34290459999465,93.16035129999364,1,0.8126233000002685,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
T-shirt,71,11,4,1,0.8810890000022482,,,,,,,,,,,,4,11,71,7,,,,,93.17597279999609,,93.16427850000036,93.17597279999609,93.17597279999609,94.05982930000027,1,0.8810890000022482,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
Cruise,72,12,4,1,0.982746199995745,,,,,,,,,,,,4,12,72,11,,,,,94.07641789999616,,94.06305169999541,94.07641789999616,94.07641789999616,95.06164480000007,1,0.982746199995745,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
board,73,13,4,1,1.1147191999989445,,,,,,,,,,,,4,13,73,4,,,,,95.07579869999608,,95.06489919999876,95.07579869999608,95.07579869999608,96.19416329999513,1,1.1147191999989445,,,,,,,,,,,,,,,Participant 04 ,001,2025-10-17_22h50.59.153,Word Priming Experiment,,2025.1.1,118.77754153999338,2025-10-17 22h51.31.617811 +0530,
