119.1639 	INFO 	Loaded monitor calibration from ['2025_08_12 09:52']
119.4152 	INFO 	Using renderer 'Intel(R) Arc(TM) Graphics' for graphics
119.4152 	INFO 	OpenGL version supported by driver is 4..
119.4389 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022DE9A4C2B0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022DE9A4C250>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022DE9946260>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(640.0), np.float64(400.0)], screen=0, size=array([1280,  800]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
119.4390 	EXP 	window1: backgroundImage = ''
119.4390 	EXP 	window1: backgroundFit = 'none'
119.8973 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
119.8974 	EXP 	window1: recordFrameIntervals = False
120.0739 	EXP 	window1: recordFrameIntervals = True
120.3340 	EXP 	Screen (0) actual frame rate measured at 118.33Hz
120.3341 	EXP 	window1: recordFrameIntervals = False
120.7504 	INFO 	keyboard.Keyboard is using ptb backend.
120.7505 	EXP 	Word Priming Experiment: status = STARTED
120.7878 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
120.9348 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Noto Sans', granularity=0.0, labelColor=None, labelHeight=np.float64(0.05), labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
120.9360 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
121.0505 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to Submit ', units='height', win=Window(...), wrapWidth=1)
0.0149 	EXP 	slider: autoLog = True
0.0149 	EXP 	slider: styleTweaks = []
0.0149 	EXP 	slider: styleTweaks = []
0.0149 	EXP 	slider: styleTweaks = []
0.0149 	EXP 	slider: styleTweaks = []
0.0149 	EXP 	slider: contrast = 1.0
0.0149 	EXP 	slider: markerPos = None
0.0149 	EXP 	slider: autoLog = True
0.0149 	EXP 	textbox: autoLog = True
0.0256 	EXP 	Imported OneDrive/Documents/study_word.xlsx as conditions, 15 conditions, 1 params
0.0278 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'study_word': 'board', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0575 	EXP 	text: height = np.float64(0.05)
0.0575 	EXP 	text: height = np.float64(0.05)
0.0575 	EXP 	text: height = np.float64(0.05)
0.0575 	EXP 	text: text = 'board'
