thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
55,0,55,[np.float64(0.10375)],[np.float64(0.3925)],[1],[0],[0],[4.096841799999993],['target'],55,0,55,0,155.1384514,,5,155.1119838,155.1384514,155.1384514,0.019915599999990263,159.2089305,[np.float64(0.10375)],[np.float64(0.3925)],[1],[0],[0],[4.096841799999993],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
56,0,56,[np.float64(0.16375)],[np.float64(-0.40625)],[1],[0],[0],[2.0230689999999925],['target'],56,0,56,0,159.255481,,5,159.2310262,159.255481,159.255481,0.02187709999998333,161.2542094,[np.float64(0.16375)],[np.float64(-0.40625)],[1],[0],[0],[2.0230689999999925],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
57,0,57,[np.float64(0.1575)],[np.float64(0.0025)],[1],[0],[0],[5.987059999999985],['target'],57,0,57,0,161.3139071,,10,161.2909564,161.3139071,161.3139071,0.03652569999999855,167.27814139999998,[np.float64(0.1575)],[np.float64(0.0025)],[1],[0],[0],[5.987059999999985],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
58,0,58,"[np.float64(0.1575), np.float64(0.04375)]","[np.float64(0.0025), np.float64(-0.125)]","[1, 1]","[0, 0]","[0, 0]","[0.2276653000000124, 3.7108767000000284]","[None, 'target']",58,0,58,0,167.33979870000002,,10,167.3134351,167.33979870000002,167.33979870000002,0.035032699999987926,171.0244235,"[np.float64(0.1575), np.float64(0.04375)]","[np.float64(0.0025), np.float64(-0.125)]","[1, 1]","[0, 0]","[0, 0]","[0.2276653000000124, 3.7108767000000284]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
59,0,59,[np.float64(-0.3475)],[np.float64(-0.0175)],[1],[0],[0],[2.6914125999999783],['target'],59,0,59,0,171.0548094,,5,171.04400149999998,171.0548094,171.0548094,0.01926090000000613,173.73553800000002,[np.float64(-0.3475)],[np.float64(-0.0175)],[1],[0],[0],[2.6914125999999783],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
60,0,60,[np.float64(0.235)],[np.float64(0.29)],[1],[0],[0],[2.0816978999999947],['target'],60,0,60,0,173.78005080000003,,10,173.76810160000002,173.78005080000003,173.78005080000003,0.03235189999998056,175.8498912,[np.float64(0.235)],[np.float64(0.29)],[1],[0],[0],[2.0816978999999947],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
61,0,61,[np.float64(-0.36875)],[np.float64(0.4775)],[1],[0],[0],[2.5855159000000185],['target'],61,0,61,0,175.9631339,,10,175.9514931,175.9631339,175.9631339,0.10138569999998026,178.53714100000002,[np.float64(-0.36875)],[np.float64(0.4775)],[1],[0],[0],[2.5855159000000185],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
62,0,62,[np.float64(-0.45)],[np.float64(0.13)],[1],[0],[0],[3.9409084999999777],['target'],62,0,62,0,178.59813459999998,,10,178.57106550000003,178.59813459999998,178.59813459999998,0.033679099999972095,182.51209319999998,[np.float64(-0.45)],[np.float64(0.13)],[1],[0],[0],[3.9409084999999777],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
63,0,63,[np.float64(-0.26375)],[np.float64(-0.3625)],[1],[0],[0],[2.7115850999999793],['target'],63,0,63,0,182.5732534,,10,182.5474092,182.5732534,182.5732534,0.035060900000019046,185.2591286,[np.float64(-0.26375)],[np.float64(-0.3625)],[1],[0],[0],[2.7115850999999793],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
64,0,64,[np.float64(0.365)],[np.float64(0.0275)],[1],[0],[0],[3.28283220000003],['target'],64,0,64,0,185.3068824,,5,185.2776472,185.3068824,185.3068824,0.018248699999958262,188.5606307,[np.float64(0.365)],[np.float64(0.0275)],[1],[0],[0],[3.28283220000003],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
65,0,65,[np.float64(-0.25625)],[np.float64(0.38625)],[1],[0],[0],[2.815489800000023],['target'],65,0,65,0,188.62274409999998,,10,188.5938544,188.62274409999998,188.62274409999998,0.0329525000000217,191.40946280000003,[np.float64(-0.25625)],[np.float64(0.38625)],[1],[0],[0],[2.815489800000023],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
66,0,66,[np.float64(-0.27625)],[np.float64(0.2775)],[1],[0],[0],[1.435282299999983],['target'],66,0,66,0,191.45621110000002,,5,191.4340841,191.45621110000002,191.45621110000002,0.024339199999985794,192.8695065,[np.float64(-0.27625)],[np.float64(0.2775)],[1],[0],[0],[1.435282299999983],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
67,0,67,[np.float64(-0.36125)],[np.float64(-0.0225)],[1],[0],[0],[1.7991130999999996],['target'],67,0,67,0,192.91337040000002,,10,192.90126120000002,192.91337040000002,192.91337040000002,0.031442500000025575,194.700468,[np.float64(-0.36125)],[np.float64(-0.0225)],[1],[0],[0],[1.7991130999999996],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
68,0,68,"[np.float64(0.07125), np.float64(0.07125)]","[np.float64(-0.42375), np.float64(-0.4275)]","[1, 1]","[0, 0]","[0, 0]","[2.4227409999999736, 3.2886691999999584]","[None, 'target']",68,0,68,0,194.76329909999998,,10,194.73531509999998,194.76329909999998,194.76329909999998,0.03459259999999631,198.0240893,"[np.float64(0.07125), np.float64(0.07125)]","[np.float64(-0.42375), np.float64(-0.4275)]","[1, 1]","[0, 0]","[0, 0]","[2.4227409999999736, 3.2886691999999584]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
69,0,69,[np.float64(0.38)],[np.float64(-0.25875)],[1],[0],[0],[1.693398899999977],['target'],69,0,69,0,198.0546255,,5,198.0429072,198.0546255,198.0546255,0.01844949999997425,199.73643429999998,[np.float64(0.38)],[np.float64(-0.25875)],[1],[0],[0],[1.693398899999977],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
70,0,70,[np.float64(-0.20125)],[np.float64(-0.2075)],[1],[0],[0],[2.18066970000001],['target'],70,0,70,0,199.797525,,10,199.77054429999998,199.797525,199.797525,0.03388380000001234,201.95132990000002,[np.float64(-0.20125)],[np.float64(-0.2075)],[1],[0],[0],[2.18066970000001],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
71,0,71,[np.float64(0.34875)],[np.float64(0.21125)],[1],[0],[0],[2.7629059999999868],['target'],71,0,71,0,202.01264530000003,,10,201.9875998,202.01264530000003,202.01264530000003,0.03600039999997762,204.7506045,[np.float64(0.34875)],[np.float64(0.21125)],[1],[0],[0],[2.7629059999999868],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
72,0,72,[np.float64(-0.37)],[np.float64(0.27125)],[1],[0],[0],[2.4985374999999976],['target'],72,0,72,0,204.81238990000003,,10,204.78416670000001,204.81238990000003,204.81238990000003,0.033306400000014946,207.2828166,[np.float64(-0.37)],[np.float64(0.27125)],[1],[0],[0],[2.4985374999999976],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
73,0,73,[np.float64(-0.06375)],[np.float64(0.0425)],[1],[0],[0],[1.4836232999999766],['target'],73,0,73,0,207.312521,,5,207.30077770000003,207.312521,207.312521,0.017707199999961176,208.7844943,[np.float64(-0.06375)],[np.float64(0.0425)],[1],[0],[0],[1.4836232999999766],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
74,0,74,[np.float64(-0.25625)],[np.float64(-0.2225)],[1],[0],[0],[2.4415259999999535],['target'],74,0,74,0,208.8464866,,10,208.8190899,208.8464866,208.8464866,0.03437059999998837,211.2607086,[np.float64(-0.25625)],[np.float64(-0.2225)],[1],[0],[0],[2.4415259999999535],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
75,0,75,[np.float64(0.31375)],[np.float64(-0.4425)],[1],[0],[0],[2.4388777000000346],['target'],75,0,75,0,211.3211473,,10,211.2935354,211.3211473,211.3211473,0.032578899999975874,213.7325045,[np.float64(0.31375)],[np.float64(-0.4425)],[1],[0],[0],[2.4388777000000346],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
76,0,76,[np.float64(0.14875)],[np.float64(-0.40625)],[1],[0],[0],[1.7501551999999947],['target'],76,0,76,0,213.7795426,,10,213.75821990000003,213.7795426,213.7795426,0.025493100000005597,215.50849190000002,[np.float64(0.14875)],[np.float64(-0.40625)],[1],[0],[0],[1.7501551999999947],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
77,0,77,[np.float64(-0.03375)],[np.float64(0.41)],[1],[0],[0],[2.220137800000032],['target'],77,0,77,0,215.5542112,,5,215.52907249999998,215.5542112,215.5542112,0.020323500000017702,217.7492694,[np.float64(-0.03375)],[np.float64(0.41)],[1],[0],[0],[2.220137800000032],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
78,0,78,[np.float64(0.46625)],[np.float64(-0.01375)],[1],[0],[0],[2.0594270999999935],['target'],78,0,78,0,217.79603070000002,,10,217.7728978,217.79603070000002,217.79603070000002,0.023523199999999633,219.8324149,[np.float64(0.46625)],[np.float64(-0.01375)],[1],[0],[0],[2.0594270999999935],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
79,0,79,[np.float64(0.4025)],[np.float64(-0.2325)],[1],[0],[0],[1.5235119999999824],['target'],79,0,79,0,219.8632035,,5,219.84473380000003,219.8632035,219.8632035,0.012115499999993062,221.3683873,[np.float64(0.4025)],[np.float64(-0.2325)],[1],[0],[0],[1.5235119999999824],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
80,0,80,[np.float64(-0.30125)],[np.float64(-0.20375)],[1],[0],[0],[2.620960299999979],['target'],80,0,80,0,221.4312147,,10,221.4037083,221.4312147,221.4312147,0.03510680000005095,224.0247488,[np.float64(-0.30125)],[np.float64(-0.20375)],[1],[0],[0],[2.620960299999979],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
81,0,81,[np.float64(-0.285)],[np.float64(-0.02)],[1],[0],[0],[2.2146263000000204],['target'],81,0,81,0,224.05445550000002,,5,224.03927850000002,224.05445550000002,224.05445550000002,0.014346799999998439,226.2540355,[np.float64(-0.285)],[np.float64(-0.02)],[1],[0],[0],[2.2146263000000204],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
82,0,82,[np.float64(0.34)],[np.float64(0.02625)],[1],[0],[0],[1.68437449999999],['target'],82,0,82,0,226.3145197,,10,226.29165139999998,226.3145197,226.3145197,0.037411599999984446,227.9761401,[np.float64(0.34)],[np.float64(0.02625)],[1],[0],[0],[1.68437449999999],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
83,0,83,"[np.float64(0.3725), np.float64(0.365), np.float64(0.35875)]","[np.float64(-0.23875), np.float64(-0.23375), np.float64(-0.22375)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.3489953000000128, 3.1703487999999993, 3.9048857000000226]","[None, None, 'target']",83,0,83,0,228.03757969999998,,10,228.01077450000003,228.03757969999998,228.03757969999998,0.034380899999973735,231.915777,"[np.float64(0.3725), np.float64(0.365), np.float64(0.35875)]","[np.float64(-0.23875), np.float64(-0.23375), np.float64(-0.22375)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.3489953000000128, 3.1703487999999993, 3.9048857000000226]","[None, None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
84,0,84,[np.float64(-0.00375)],[np.float64(-0.15125)],[1],[0],[0],[1.7036568999999986],['target'],84,0,84,0,231.96253389999998,,10,231.9450243,231.96253389999998,231.96253389999998,0.02884969999996656,233.64877310000003,[np.float64(-0.00375)],[np.float64(-0.15125)],[1],[0],[0],[1.7036568999999986],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
85,0,85,[np.float64(-0.455)],[np.float64(0.48125)],[1],[0],[0],[3.9029151999999954],['target'],85,0,85,0,233.69575559999998,,10,233.67414530000002,233.69575559999998,233.69575559999998,0.025154799999995703,237.57719200000003,[np.float64(-0.455)],[np.float64(0.48125)],[1],[0],[0],[3.9029151999999954],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
86,0,86,[np.float64(0.1875)],[np.float64(0.18375)],[1],[0],[0],[3.25318070000003],['target'],86,0,86,0,237.63777950000002,,10,237.61210590000002,237.63777950000002,237.63777950000002,0.0346510000000535,240.86531250000002,[np.float64(0.1875)],[np.float64(0.18375)],[1],[0],[0],[3.25318070000003],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
87,0,87,[np.float64(0.465)],[np.float64(-0.09625)],[1],[0],[0],[2.272736199999997],['target'],87,0,87,0,240.9124579,,10,240.89564639999998,240.9124579,240.9124579,0.030096500000013293,243.16850370000003,[np.float64(0.465)],[np.float64(-0.09625)],[1],[0],[0],[2.272736199999997],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
88,0,88,[np.float64(-0.31375)],[np.float64(0.10125)],[1],[0],[0],[1.9705585000000383],['target'],88,0,88,0,243.2290845,,10,243.20371190000003,243.2290845,243.2290845,0.0349561999999537,245.1743604,[np.float64(-0.31375)],[np.float64(0.10125)],[1],[0],[0],[1.9705585000000383],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
89,0,89,"[np.float64(-0.38875), np.float64(-0.3925)]","[np.float64(-0.4), np.float64(-0.41)]","[1, 1]","[0, 0]","[0, 0]","[2.559831000000031, 3.573156700000027]","[None, 'target']",89,0,89,0,245.22075669999998,,10,245.200985,245.22075669999998,245.22075669999998,0.026392299999997704,248.77423520000002,"[np.float64(-0.38875), np.float64(-0.3925)]","[np.float64(-0.4), np.float64(-0.41)]","[1, 1]","[0, 0]","[0, 0]","[2.559831000000031, 3.573156700000027]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
90,0,90,"[np.float64(0.14125), np.float64(0.16875)]","[np.float64(0.0575), np.float64(0.08375)]","[1, 1]","[0, 0]","[0, 0]","[2.865066000000013, 3.774629100000027]","[None, 'target']",90,0,90,0,248.82111070000002,,10,248.8003751,248.82111070000002,248.82111070000002,0.025915199999985816,252.57513419999998,"[np.float64(0.14125), np.float64(0.16875)]","[np.float64(0.0575), np.float64(0.08375)]","[1, 1]","[0, 0]","[0, 0]","[2.865066000000013, 3.774629100000027]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
91,0,91,[np.float64(-0.09625)],[np.float64(0.18375)],[1],[0],[0],[1.9014998999999762],['target'],91,0,91,0,252.6208198,,10,252.6083569,252.6208198,252.6208198,0.0329101000000378,254.50998729999998,[np.float64(-0.09625)],[np.float64(0.18375)],[1],[0],[0],[1.9014998999999762],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
92,0,92,[np.float64(0.17)],[np.float64(0.21875)],[1],[0],[0],[1.7966859999999656],['target'],92,0,92,0,254.5547932,,5,254.5312738,254.5547932,254.5547932,0.021044099999983246,256.3280748,[np.float64(0.17)],[np.float64(0.21875)],[1],[0],[0],[1.7966859999999656],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
93,0,93,[np.float64(0.14625)],[np.float64(0.325)],[1],[0],[0],[1.4298962999999958],['target'],93,0,93,0,256.3875349,,10,256.3611484,256.3875349,256.3875349,0.032866200000000845,257.791142,[np.float64(0.14625)],[np.float64(0.325)],[1],[0],[0],[1.4298962999999958],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
94,0,94,[np.float64(-0.11625)],[np.float64(0.4775)],[1],[0],[0],[1.791822800000034],['target'],94,0,94,0,257.8384795,,5,257.8115494,257.8384795,257.8384795,0.020141900000055557,259.6034657,[np.float64(-0.11625)],[np.float64(0.4775)],[1],[0],[0],[1.791822800000034],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
95,0,95,[np.float64(-0.01375)],[np.float64(-0.02875)],[1],[0],[0],[3.144531500000028],['target'],95,0,95,0,259.6468473,,5,259.62069710000003,259.6468473,259.6468473,0.017082900000048085,262.7653443,[np.float64(-0.01375)],[np.float64(-0.02875)],[1],[0],[0],[3.144531500000028],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
96,0,96,[np.float64(0.385)],[np.float64(0.21125)],[1],[0],[0],[1.6258465000000228],['target'],96,0,96,0,262.8125115,,10,262.7999845,262.8125115,262.8125115,0.03441620000000967,264.42591930000003,[np.float64(0.385)],[np.float64(0.21125)],[1],[0],[0],[1.6258465000000228],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
97,0,97,[np.float64(0.25625)],[np.float64(0.27875)],[1],[0],[0],[1.7080616999999734],['target'],97,0,97,0,264.4550769,,5,264.4440135,264.4550769,264.4550769,0.01784820000000309,266.15219840000003,[np.float64(0.25625)],[np.float64(0.27875)],[1],[0],[0],[1.7080616999999734],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
98,0,98,[np.float64(-0.04125)],[np.float64(0.45625)],[1],[0],[0],[1.8902365000000145],['target'],98,0,98,0,266.2132939,,10,266.1858881,266.2132939,266.2132939,0.03347549999995181,268.0762521,[np.float64(-0.04125)],[np.float64(0.45625)],[1],[0],[0],[1.8902365000000145],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
99,0,99,[np.float64(0.145)],[np.float64(0.30375)],[1],[0],[0],[1.7224062999999887],['target'],99,0,99,0,268.1382829,,10,268.1128714,268.1382829,268.1382829,0.03633419999999887,269.8353708,[np.float64(0.145)],[np.float64(0.30375)],[1],[0],[0],[1.7224062999999887],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
100,0,100,"[np.float64(0.145), np.float64(-0.16875)]","[np.float64(0.30375), np.float64(-0.41375)]","[1, 1]","[0, 0]","[0, 0]","[0.6675632000000178, 2.5684479999999894]","[None, 'target']",100,0,100,0,269.8787424,,10,269.865559,269.8787424,269.8787424,0.029945999999995365,272.4341394,"[np.float64(0.145), np.float64(-0.16875)]","[np.float64(0.30375), np.float64(-0.41375)]","[1, 1]","[0, 0]","[0, 0]","[0.6675632000000178, 2.5684479999999894]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
101,0,101,[np.float64(-0.475)],[np.float64(-0.37625)],[1],[0],[0],[1.9202089999999998],['target'],101,0,101,0,272.4969264,,10,272.4700313,272.4969264,272.4969264,0.03558500000002596,274.3903106,[np.float64(-0.475)],[np.float64(-0.37625)],[1],[0],[0],[1.9202089999999998],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
102,0,102,[np.float64(-0.20625)],[np.float64(0.0025)],[1],[0],[0],[5.808717599999966],['target'],102,0,102,0,274.4367174,,10,274.41620240000003,274.4367174,274.4367174,0.025720799999987776,280.2250751,[np.float64(-0.20625)],[np.float64(0.0025)],[1],[0],[0],[5.808717599999966],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
103,0,103,[np.float64(-0.46375)],[np.float64(-0.18875)],[1],[0],[0],[2.073703899999998],['target'],103,0,103,0,280.25368910000003,,5,280.2423791,280.25368910000003,280.25368910000003,0.016976499999998396,282.3161662,[np.float64(-0.46375)],[np.float64(-0.18875)],[1],[0],[0],[2.073703899999998],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
104,0,104,[np.float64(0.43875)],[np.float64(-0.26)],[1],[0],[0],[2.6479040000000396],['target'],104,0,104,0,282.3625037,,10,282.3418252,282.3625037,282.3625037,0.025534399999969537,284.9898148,[np.float64(0.43875)],[np.float64(-0.26)],[1],[0],[0],[2.6479040000000396],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
105,0,105,[np.float64(-0.20875)],[np.float64(0.0125)],[1],[0],[0],[2.5234740000000215],['target'],105,0,105,0,285.0372723,,10,285.0195424,285.0372723,285.0372723,0.029483799999979965,287.5431659,[np.float64(-0.20875)],[np.float64(0.0125)],[1],[0],[0],[2.5234740000000215],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
106,0,106,[np.float64(0.125)],[np.float64(0.47875)],[1],[0],[0],[3.2520978000000014],['target'],106,0,106,0,287.5891478,,5,287.5640024,287.5891478,287.5891478,0.020549700000003668,290.8162052,[np.float64(0.125)],[np.float64(0.47875)],[1],[0],[0],[3.2520978000000014],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
107,0,107,[np.float64(-0.20375)],[np.float64(-0.17125)],[1],[0],[0],[2.0248068999999873],['target'],107,0,107,0,290.8453376,,5,290.8338877,290.8453376,290.8453376,0.01746620000000121,292.8587819,[np.float64(-0.20375)],[np.float64(-0.17125)],[1],[0],[0],[2.0248068999999873],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
108,0,108,[np.float64(0.48125)],[np.float64(-0.265)],[1],[0],[0],[2.006948300000033],['target'],108,0,108,0,292.8872142,,5,292.8779358,292.8872142,292.8872142,0.018949099999986174,294.88497540000003,[np.float64(0.48125)],[np.float64(-0.265)],[1],[0],[0],[2.006948300000033],['target'],004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
109,0,109,"[np.float64(0.13875), np.float64(0.14875)]","[np.float64(-0.465), np.float64(-0.4725)]","[1, 1]","[0, 0]","[0, 0]","[2.214094799999998, 3.2208548000000405]","[None, 'target']",109,0,109,0,294.9311268,,10,294.9117227,294.9311268,294.9311268,0.02659280000000308,298.1327087,"[np.float64(0.13875), np.float64(0.14875)]","[np.float64(-0.465), np.float64(-0.4725)]","[1, 1]","[0, 0]","[0, 0]","[2.214094799999998, 3.2208548000000405]","[None, 'target']",004,001,2025-09-29_17h41.59.906,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,59.920712912677246,2025-09-29 17h42.09.700073 +0530,
