18.9205 	INFO 	Loaded monitor calibration from ['2025_08_12 09:52']
18.9412 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1600]. Using actual size
19.4672 	INFO 	Using renderer 'Intel(R) Arc(TM) Graphics' for graphics
19.4672 	INFO 	OpenGL version supported by driver is 4..
19.4953 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002631614AB00>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002631614AAA0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002631620C3A0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([2560, 1600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
19.4954 	EXP 	window1: backgroundImage = ''
19.4954 	EXP 	window1: backgroundFit = 'none'
19.9914 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
19.9915 	EXP 	window1: recordFrameIntervals = False
20.1307 	EXP 	window1: recordFrameIntervals = True
20.3147 	EXP 	Screen (0) actual frame rate measured at 60.11Hz
20.3147 	EXP 	window1: recordFrameIntervals = False
20.6953 	INFO 	keyboard.Keyboard is using ptb backend.
20.6955 	INFO 	keyboard.Keyboard is using ptb backend.
20.6956 	INFO 	keyboard.Keyboard is using ptb backend.
20.6956 	EXP 	Solo Lab Project Bhumika Bajaj AU2320057 PSY310: status = STARTED
20.7023 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.3]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
20.8005 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
20.8017 	EXP 	Created target = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='target', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0065 	INFO 	Keyboard events cleared
0.0064 	EXP 	fixation: autoDraw = True
0.4220 	EXP 	Device response: <KeyPress from None: t=0.4103474000003189, value=space, duration=None>
0.4373 	EXP 	Imported emotionstrooptaskconditions.xlsx as conditions, 20 conditions, 4 params
0.4387 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'YELLOW', 'color': 'pink', 'condition': 'Congruent', 'correctresponsekey': 'p', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.4496 	DATA 	Keypress: space
0.4525 	EXP 	fixation: autoDraw = False
0.4525 	EXP 	text: autoDraw = False
0.4525 	EXP 	target: foreColor = <psychopy.colors.Color: pink, alpha=1.0>
0.4525 	EXP 	target: height = np.float64(0.05)
0.4525 	EXP 	target: height = np.float64(0.05)
0.4525 	EXP 	target: height = np.float64(0.05)
0.4525 	EXP 	target: text = 'YELLOW'
0.5649 	EXP 	Device response: <KeyPress from None: t=0.4103474000003189, value=space, duration=0.1418560000602156>
1.4315 	INFO 	Keyboard events cleared
1.4313 	EXP 	target: autoDraw = True
1.8810 	EXP 	Device response: <KeyPress from None: t=1.86852729995735, value=k, duration=None>
1.8812 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'TABLE', 'color': 'pink', 'condition': 'Incongruent', 'correctresponsekey': 'p', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
1.8885 	DATA 	Keypress: k
1.8971 	EXP 	target: autoDraw = False
1.8971 	EXP 	target: foreColor = <psychopy.colors.Color: pink, alpha=1.0>
1.8971 	EXP 	target: height = np.float64(0.05)
1.8971 	EXP 	target: height = np.float64(0.05)
1.8971 	EXP 	target: height = np.float64(0.05)
1.8971 	EXP 	target: text = 'TABLE'
2.0148 	EXP 	Device response: <KeyPress from None: t=1.86852729995735, value=k, duration=0.13467910001054406>
2.8815 	INFO 	Keyboard events cleared
2.8813 	EXP 	target: autoDraw = True
3.5358 	DATA 	Keypress: p
3.5490 	EXP 	Device response: <KeyPress from None: t=3.5330223999917507, value=p, duration=None>
3.5496 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'CHANGE', 'color': 'yellow', 'condition': 'Incongruent', 'correctresponsekey': 'k', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
3.5801 	EXP 	target: autoDraw = False
3.5801 	EXP 	target: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
3.5801 	EXP 	target: height = np.float64(0.05)
3.5801 	EXP 	target: height = np.float64(0.05)
3.5801 	EXP 	target: height = np.float64(0.05)
3.5801 	EXP 	target: text = 'CHANGE'
3.7164 	EXP 	Device response: <KeyPress from None: t=3.5330223999917507, value=p, duration=0.18013860005885363>
4.5654 	INFO 	Keyboard events cleared
4.5651 	EXP 	target: autoDraw = True
5.1995 	EXP 	Device response: <KeyPress from None: t=5.193993099965155, value=b, duration=None>
5.2001 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'CHAIR', 'color': 'red', 'condition': 'Incongruent', 'correctresponsekey': 'r', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
5.2093 	DATA 	Keypress: b
5.2146 	EXP 	target: autoDraw = False
