thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
53,0,53,[np.float64(-0.051666666666666666)],[np.float64(0.33666666666666667)],[1],[0],[0],[1.7972874999977648],['target'],53,0,53,0,136.6109635999892,,10,136.58282179996604,136.6109635999892,136.6109635999892,0.032447699981275946,138.38019199995324,[np.float64(-0.051666666666666666)],[np.float64(0.33666666666666667)],[1],[0],[0],[1.7972874999977648],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
54,0,54,"[np.float64(0.25666666666666665), np.float64(0.27)]","[np.float64(0.17), np.float64(0.185)]","[1, 1]","[0, 0]","[0, 0]","[1.2039631999796256, 4.553224799979944]","[None, 'target']",54,0,54,0,138.4279653999838,,5,138.40436029998818,138.4279653999838,138.4279653999838,0.02395309996791184,142.95770129997982,"[np.float64(0.25666666666666665), np.float64(0.27)]","[np.float64(0.17), np.float64(0.185)]","[1, 1]","[0, 0]","[0, 0]","[1.2039631999796256, 4.553224799979944]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
55,0,55,"[np.float64(0.33666666666666667), np.float64(0.37166666666666665), np.float64(0.3616666666666667)]","[np.float64(-0.30333333333333334), np.float64(-0.325), np.float64(-0.325)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.8314332999871112, 5.135908399999607, 6.346514699980617]","[None, None, 'target']",55,0,55,0,143.00349999999162,,5,142.97716229996877,143.00349999999162,143.00349999999162,0.01938240003073588,149.32378749997588,"[np.float64(0.33666666666666667), np.float64(0.37166666666666665), np.float64(0.3616666666666667)]","[np.float64(-0.30333333333333334), np.float64(-0.325), np.float64(-0.325)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.8314332999871112, 5.135908399999607, 6.346514699980617]","[None, None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
56,0,56,[np.float64(-0.135)],[np.float64(-0.39666666666666667)],[1],[0],[0],[3.0171982999891043],['target'],56,0,56,0,149.46916699997382,,10,149.44455660000676,149.46916699997382,149.46916699997382,0.12055360001977533,152.46189340000274,[np.float64(-0.135)],[np.float64(-0.39666666666666667)],[1],[0],[0],[3.0171982999891043],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
57,0,57,[np.float64(0.15833333333333333)],[np.float64(0.31)],[1],[0],[0],[5.5559204000164755],['target'],57,0,57,0,152.5182181999553,,10,152.49489139998332,152.5182181999553,152.5182181999553,0.03274649998638779,158.05086580000352,[np.float64(0.15833333333333333)],[np.float64(0.31)],[1],[0],[0],[5.5559204000164755],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
58,0,58,"[np.float64(-0.13), np.float64(-0.10666666666666667), np.float64(-0.12333333333333334)]","[np.float64(0.065), np.float64(0.041666666666666664), np.float64(0.03)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.6999164000153542, 4.267478300025687, 5.319029400008731]","[None, None, 'target']",58,0,58,0,158.09369009995135,,5,158.07360020000488,158.09369009995135,158.09369009995135,0.022460400010459125,163.3927643999923,"[np.float64(-0.13), np.float64(-0.10666666666666667), np.float64(-0.12333333333333334)]","[np.float64(0.065), np.float64(0.041666666666666664), np.float64(0.03)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.6999164000153542, 4.267478300025687, 5.319029400008731]","[None, None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
59,0,59,[np.float64(0.32)],[np.float64(-0.475)],[1],[0],[0],[3.4033432999858633],['target'],59,0,59,0,163.4523984999978,,10,163.42759419995127,163.4523984999978,163.4523984999978,0.03455649997340515,166.831055299961,[np.float64(0.32)],[np.float64(-0.475)],[1],[0],[0],[3.4033432999858633],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
60,0,60,[np.float64(0.13833333333333334)],[np.float64(-0.14166666666666666)],[1],[0],[0],[2.5082812999607995],['target'],60,0,60,0,166.8767062999541,,10,166.85901519999607,166.8767062999541,166.8767062999541,0.027647699986118823,169.367431199993,[np.float64(0.13833333333333334)],[np.float64(-0.14166666666666666)],[1],[0],[0],[2.5082812999607995],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
61,0,61,[np.float64(-0.24166666666666667)],[np.float64(-0.275)],[1],[0],[0],[1.992345800041221],['target'],61,0,61,0,169.39398880000226,,5,169.38397009996697,169.39398880000226,169.39398880000226,0.016294099972583354,171.37645079998765,[np.float64(-0.24166666666666667)],[np.float64(-0.275)],[1],[0],[0],[1.992345800041221],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
62,0,62,[np.float64(-0.14833333333333334)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.3953147999709472],['target'],62,0,62,0,171.41869479999878,,10,171.40613429999212,171.41869479999878,171.41869479999878,0.029462900012731552,172.80158289999235,[np.float64(-0.14833333333333334)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.3953147999709472],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
63,0,63,[np.float64(-0.38)],[np.float64(0.24)],[1],[0],[0],[1.411704100028146],['target'],63,0,63,0,172.84426049998729,,5,172.82625270000426,172.84426049998729,172.84426049998729,0.024368799990043044,174.2380615999573,[np.float64(-0.38)],[np.float64(0.24)],[1],[0],[0],[1.411704100028146],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
64,0,64,"[np.float64(0.35833333333333334), np.float64(0.365)]","[np.float64(0.4), np.float64(0.39666666666666667)]","[1, 1]","[0, 0]","[0, 0]","[2.297921799996402, 3.464834099984728]","[None, 'target']",64,0,64,0,174.26843100000406,,5,174.25259289995302,174.26843100000406,174.26843100000406,0.014322900038678199,177.71756869996898,"[np.float64(0.35833333333333334), np.float64(0.365)]","[np.float64(0.4), np.float64(0.39666666666666667)]","[1, 1]","[0, 0]","[0, 0]","[2.297921799996402, 3.464834099984728]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
65,0,65,[np.float64(0.145)],[np.float64(-0.25166666666666665)],[1],[0],[0],[1.7740569000015967],['target'],65,0,65,0,177.76134709996404,,5,177.74251109996112,177.76134709996404,177.76134709996404,0.02468619996216148,179.51668919995427,[np.float64(0.145)],[np.float64(-0.25166666666666665)],[1],[0],[0],[1.7740569000015967],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
66,0,66,[np.float64(0.41)],[np.float64(-0.043333333333333335)],[1],[0],[0],[1.9270374999614432],['target'],66,0,66,0,179.56005479994928,,5,179.54680909996387,179.56005479994928,179.56005479994928,0.02543589996639639,181.47394619998522,[np.float64(0.41)],[np.float64(-0.043333333333333335)],[1],[0],[0],[1.9270374999614432],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
67,0,67,[np.float64(0.065)],[np.float64(-0.32)],[1],[0],[0],[3.4791404999559745],['target'],67,0,67,0,181.51888369995868,,10,181.50419609999517,181.51888369995868,181.51888369995868,0.03008100000442937,184.9834926999756,[np.float64(0.065)],[np.float64(-0.32)],[1],[0],[0],[3.4791404999559745],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
68,0,68,[np.float64(-0.245)],[np.float64(-0.045)],[1],[0],[0],[2.7840294999768957],['target'],68,0,68,0,185.026946900005,,5,185.00871589995222,185.026946900005,185.026946900005,0.024906400009058416,187.79290080000646,[np.float64(-0.245)],[np.float64(-0.045)],[1],[0],[0],[2.7840294999768957],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
69,0,69,[np.float64(-0.02)],[np.float64(-0.2633333333333333)],[1],[0],[0],[1.844848299981095],['target'],69,0,69,0,187.83587089995854,,5,187.81412429997,187.83587089995854,187.83587089995854,0.020947800017893314,189.65910369995981,[np.float64(-0.02)],[np.float64(-0.2633333333333333)],[1],[0],[0],[1.844848299981095],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
70,0,70,[np.float64(0.11166666666666666)],[np.float64(-0.025)],[1],[0],[0],[2.302897200046573],['target'],70,0,70,0,189.703418399964,,5,189.68024239997612,189.703418399964,189.703418399964,0.02089659997727722,191.98326859995723,[np.float64(0.11166666666666666)],[np.float64(-0.025)],[1],[0],[0],[2.302897200046573],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
71,0,71,[np.float64(-0.2833333333333333)],[np.float64(-0.25333333333333335)],[1],[0],[0],[1.6217649999889545],['target'],71,0,71,0,192.02835049998248,,5,192.0032288999646,192.02835049998248,192.02835049998248,0.019726499973330647,193.62512629997218,[np.float64(-0.2833333333333333)],[np.float64(-0.25333333333333335)],[1],[0],[0],[1.6217649999889545],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
72,0,72,"[np.float64(0.42833333333333334), np.float64(0.42833333333333334)]","[np.float64(-0.39), np.float64(-0.4116666666666667)]","[1, 1]","[0, 0]","[0, 0]","[2.2962233000434935, 3.367622999998275]","[None, 'target']",72,0,72,0,193.66930459998548,,5,193.6464765999699,193.66930459998548,193.66930459998548,0.02113520004786551,197.0142071999726,"[np.float64(0.42833333333333334), np.float64(0.42833333333333334)]","[np.float64(-0.39), np.float64(-0.4116666666666667)]","[1, 1]","[0, 0]","[0, 0]","[2.2962233000434935, 3.367622999998275]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
73,0,73,"[np.float64(-0.175), np.float64(-0.175), np.float64(-0.17)]","[np.float64(-0.445), np.float64(-0.445), np.float64(-0.4483333333333333)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.8031289000064135, 2.952043999976013, 4.040933299984317]","[None, None, 'target']",73,0,73,0,197.07631929998752,,10,197.0511211999692,197.07631929998752,197.07631929998752,0.03667599998880178,201.09219469997333,"[np.float64(-0.175), np.float64(-0.175), np.float64(-0.17)]","[np.float64(-0.445), np.float64(-0.445), np.float64(-0.4483333333333333)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.8031289000064135, 2.952043999976013, 4.040933299984317]","[None, None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
74,0,74,[np.float64(-0.255)],[np.float64(0.4533333333333333)],[1],[0],[0],[4.680225200019777],['target'],74,0,74,0,201.13472360000014,,5,201.1121570999967,201.13472360000014,201.13472360000014,0.019578800012823194,205.79252119996818,[np.float64(-0.255)],[np.float64(0.4533333333333333)],[1],[0],[0],[4.680225200019777],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
75,0,75,"[np.float64(-0.4066666666666667), np.float64(-0.405)]","[np.float64(0.04666666666666667), np.float64(0.04666666666666667)]","[1, 1]","[0, 0]","[0, 0]","[1.6129415000323206, 2.479909999994561]","[None, 'target']",75,0,75,0,205.85149709996767,,10,205.82807409996167,205.85149709996767,205.85149709996767,0.03530109999701381,208.30811499996344,"[np.float64(-0.4066666666666667), np.float64(-0.405)]","[np.float64(0.04666666666666667), np.float64(0.04666666666666667)]","[1, 1]","[0, 0]","[0, 0]","[1.6129415000323206, 2.479909999994561]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
76,0,76,[np.float64(0.17166666666666666)],[np.float64(0.43)],[1],[0],[0],[1.710624800005462],['target'],76,0,76,0,208.35327969997888,,5,208.32724929996766,208.35327969997888,208.35327969997888,0.018837999959941953,210.03799399995478,[np.float64(0.17166666666666666)],[np.float64(0.43)],[1],[0],[0],[1.710624800005462],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
77,0,77,[np.float64(-0.07333333333333333)],[np.float64(0.19166666666666668)],[1],[0],[0],[1.4380825000116602],['target'],77,0,77,0,210.08564790000673,,10,210.06659359997138,210.08564790000673,210.08564790000673,0.028407300007529557,211.50478969997494,[np.float64(-0.07333333333333333)],[np.float64(0.19166666666666668)],[1],[0],[0],[1.4380825000116602],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
78,0,78,[np.float64(-0.49333333333333335)],[np.float64(-0.42)],[1],[0],[0],[1.6896265000104904],['target'],78,0,78,0,211.53455270000268,,5,211.52069259999553,211.53455270000268,211.53455270000268,0.01560580002842471,213.21044860000256,[np.float64(-0.49333333333333335)],[np.float64(-0.42)],[1],[0],[0],[1.6896265000104904],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
79,0,79,[np.float64(-0.075)],[np.float64(-0.30833333333333335)],[1],[0],[0],[1.8263679000083357],['target'],79,0,79,0,213.26983389997622,,10,213.2450389000005,213.26983389997622,213.26983389997622,0.034404999983962625,215.07149659999413,[np.float64(-0.075)],[np.float64(-0.30833333333333335)],[1],[0],[0],[1.8263679000083357],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
80,0,80,[np.float64(0.38333333333333336)],[np.float64(0.09)],[1],[0],[0],[2.017686399980448],['target'],80,0,80,0,215.1009880999918,,5,215.0885267999838,215.1009880999918,215.1009880999918,0.016833100002259016,217.10631389997434,[np.float64(0.38333333333333336)],[np.float64(0.09)],[1],[0],[0],[2.017686399980448],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
81,0,81,[np.float64(-0.105)],[np.float64(0.235)],[1],[0],[0],[1.6597363000037149],['target'],81,0,81,0,217.1514474999858,,10,217.13919929997064,217.1514474999858,217.1514474999858,0.032701299991458654,218.7990399999544,[np.float64(-0.105)],[np.float64(0.235)],[1],[0],[0],[1.6597363000037149],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
82,0,82,[np.float64(-0.22666666666666666)],[np.float64(-0.3)],[1],[0],[0],[2.067811899993103],['target'],82,0,82,0,218.8430928000016,,10,218.82872539997334,218.8430928000016,218.8430928000016,0.0294927999493666,220.89666799997212,[np.float64(-0.22666666666666666)],[np.float64(-0.3)],[1],[0],[0],[2.067811899993103],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
83,0,83,[np.float64(0.41833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[2.02169830002822],['target'],83,0,83,0,220.94267279998166,,5,220.9201075999881,220.94267279998166,220.94267279998166,0.02312759996857494,222.94193579995772,[np.float64(0.41833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[2.02169830002822],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
84,0,84,[np.float64(0.41833333333333333)],[np.float64(-0.38666666666666666)],[1],[0],[0],[2.0354735999717377],['target'],84,0,84,0,223.00226909999037,,10,222.97750199999427,223.00226909999037,223.00226909999037,0.03535289998399094,225.01306959998328,[np.float64(0.41833333333333333)],[np.float64(-0.38666666666666666)],[1],[0],[0],[2.0354735999717377],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
85,0,85,[np.float64(0.4116666666666667)],[np.float64(-0.4533333333333333)],[1],[0],[0],[2.1318220000248402],['target'],85,0,85,0,225.05913539999165,,10,225.03934079996543,225.05913539999165,225.05913539999165,0.02604490000521764,227.17131740000332,[np.float64(0.4116666666666667)],[np.float64(-0.4533333333333333)],[1],[0],[0],[2.1318220000248402],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
86,0,86,[np.float64(-0.3333333333333333)],[np.float64(0.37833333333333335)],[1],[0],[0],[2.996488400036469],['target'],86,0,86,0,227.21766079997178,,5,227.19294659997104,227.21766079997178,227.21766079997178,0.02131280000321567,230.18959399999585,[np.float64(-0.3333333333333333)],[np.float64(0.37833333333333335)],[1],[0],[0],[2.996488400036469],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
87,0,87,[np.float64(-0.44166666666666665)],[np.float64(-0.455)],[1],[0],[0],[1.8243534000357613],['target'],87,0,87,0,230.2354476999608,,5,230.20980599999893,230.2354476999608,230.2354476999608,0.0199381000129506,232.03428619995248,[np.float64(-0.44166666666666665)],[np.float64(-0.455)],[1],[0],[0],[1.8243534000357613],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
88,0,88,"[np.float64(-0.13), np.float64(-0.15333333333333332)]","[np.float64(-0.23833333333333334), np.float64(-0.23333333333333334)]","[1, 1]","[0, 0]","[0, 0]","[2.2121094999602064, 3.561439499957487]","[None, 'target']",88,0,88,0,232.09433819999686,,10,232.06894989998545,232.09433819999686,232.09433819999686,0.03442999999970198,235.63048739999067,"[np.float64(-0.13), np.float64(-0.15333333333333332)]","[np.float64(-0.23833333333333334), np.float64(-0.23333333333333334)]","[1, 1]","[0, 0]","[0, 0]","[2.2121094999602064, 3.561439499957487]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
89,0,89,[np.float64(0.32)],[np.float64(0.41)],[1],[0],[0],[1.486641299969051],['target'],89,0,89,0,235.67598309996538,,5,235.65161399997305,235.67598309996538,235.67598309996538,0.020856000017374754,237.13839679997182,[np.float64(0.32)],[np.float64(0.41)],[1],[0],[0],[1.486641299969051],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
90,0,90,"[np.float64(-0.30666666666666664), np.float64(-0.32)]","[np.float64(-0.315), np.float64(-0.315)]","[1, 1]","[0, 0]","[0, 0]","[2.990761199966073, 4.105827399995178]","[None, 'target']",90,0,90,0,237.2016944999923,,10,237.17492550000316,237.2016944999923,237.2016944999923,0.036257100000511855,241.2808393999585,"[np.float64(-0.30666666666666664), np.float64(-0.32)]","[np.float64(-0.315), np.float64(-0.315)]","[1, 1]","[0, 0]","[0, 0]","[2.990761199966073, 4.105827399995178]","[None, 'target']",001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
91,0,91,[np.float64(-0.17166666666666666)],[np.float64(-0.13833333333333334)],[1],[0],[0],[1.3229225999675691],['target'],91,0,91,0,241.309769399988,,5,241.29390879999846,241.309769399988,241.309769399988,0.012875000014901161,242.6169419999933,[np.float64(-0.17166666666666666)],[np.float64(-0.13833333333333334)],[1],[0],[0],[1.3229225999675691],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
92,0,92,[np.float64(0.225)],[np.float64(0.40166666666666667)],[1],[0],[0],[4.370604700001422],['target'],92,0,92,0,242.65941659995588,,10,242.6447115999763,242.65941659995588,242.65941659995588,0.027591199963353574,247.0154314999818,[np.float64(0.225)],[np.float64(0.40166666666666667)],[1],[0],[0],[4.370604700001422],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
93,0,93,[np.float64(0.19333333333333333)],[np.float64(0.135)],[1],[0],[0],[1.3243466999847442],['target'],93,0,93,0,247.07808339997428,,10,247.04984459996922,247.07808339997428,247.07808339997428,0.03415349998977035,248.3742923999671,[np.float64(0.19333333333333333)],[np.float64(0.135)],[1],[0],[0],[1.3243466999847442],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
94,0,94,[np.float64(0.17833333333333334)],[np.float64(0.4066666666666667)],[1],[0],[0],[1.4514724999899045],['target'],94,0,94,0,248.4181241999613,,10,248.40291389997583,248.4181241999613,248.4181241999613,0.028391200001351535,249.85447629995178,[np.float64(0.17833333333333334)],[np.float64(0.4066666666666667)],[1],[0],[0],[1.4514724999899045],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
95,0,95,[np.float64(0.03666666666666667)],[np.float64(-0.13)],[1],[0],[0],[1.834937000006903],['target'],95,0,95,0,249.88442659995053,,5,249.8702432999853,249.88442659995053,249.88442659995053,0.015581500018015504,251.70534309995128,[np.float64(0.03666666666666667)],[np.float64(-0.13)],[1],[0],[0],[1.834937000006903],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
96,0,96,[np.float64(0.15166666666666667)],[np.float64(-0.4166666666666667)],[1],[0],[0],[2.039601899974514],['target'],96,0,96,0,251.75295150000602,,5,251.7261112999986,251.75295150000602,251.75295150000602,0.020497700024861842,253.76584859995637,[np.float64(0.15166666666666667)],[np.float64(-0.4166666666666667)],[1],[0],[0],[2.039601899974514],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
97,0,97,[np.float64(-0.016666666666666666)],[np.float64(-0.31166666666666665)],[1],[0],[0],[1.529847299971152],['target'],97,0,97,0,253.82759929995518,,10,253.80271149997134,253.82759929995518,253.82759929995518,0.03664750000461936,255.33268829999724,[np.float64(-0.016666666666666666)],[np.float64(-0.31166666666666665)],[1],[0],[0],[1.529847299971152],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
98,0,98,[np.float64(-0.34)],[np.float64(-0.006666666666666667)],[1],[0],[0],[1.9129288000403903],['target'],98,0,98,0,255.3774666999816,,5,255.35407459997805,255.3774666999816,255.3774666999816,0.0211037999833934,257.2671255999594,[np.float64(-0.34)],[np.float64(-0.006666666666666667)],[1],[0],[0],[1.9129288000403903],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
99,0,99,[np.float64(-0.26666666666666666)],[np.float64(-0.0033333333333333335)],[1],[0],[0],[1.3322635000222363],['target'],99,0,99,0,257.3275560999755,,10,257.29748339997604,257.3275560999755,257.3275560999755,0.03014739998616278,258.6299043999752,[np.float64(-0.26666666666666666)],[np.float64(-0.0033333333333333335)],[1],[0],[0],[1.3322635000222363],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
100,0,100,[np.float64(0.11)],[np.float64(0.10833333333333334)],[1],[0],[0],[1.6738717000116594],['target'],100,0,100,0,258.67586209997535,,10,258.6644909000024,258.67586209997535,258.67586209997535,0.034247699950356036,260.3384882999817,[np.float64(0.11)],[np.float64(0.10833333333333334)],[1],[0],[0],[1.6738717000116594],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
101,0,101,[np.float64(-0.255)],[np.float64(-0.2816666666666667)],[1],[0],[0],[1.569789299974218],['target'],101,0,101,0,260.3839542999631,,10,260.3684016999905,260.3839542999631,260.3839542999631,0.029624300019349903,261.9383409000002,[np.float64(-0.255)],[np.float64(-0.2816666666666667)],[1],[0],[0],[1.569789299974218],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
102,0,102,[np.float64(0.29333333333333333)],[np.float64(0.10166666666666667)],[1],[0],[0],[1.6953152000205591],['target'],102,0,102,0,261.984064499964,,10,261.9691263999557,261.984064499964,261.984064499964,0.030440200003795326,263.66461469995556,[np.float64(0.29333333333333333)],[np.float64(0.10166666666666667)],[1],[0],[0],[1.6953152000205591],['target'],001,001,2025-09-29_15h41.40.318,Visual Search Experiment Bhumika Bajaj AU2320057,,2025.1.1,61.31377016399075,2025-09-29 15h42.11.677948 +0530,
